,Pitcher,Primary Pitches,Secondary Pitches,Primary,Secondary,H-Mov,V-Mov,RelHei,RelSide,RelHei Diff,RelSide Diff,H-Mov Diff,V-Mov Diff,MPH Diff,RPM Diff,VAA Diff,HAA Diff,Spin Degree Diff,Usage Rate,Chase Rate,Zone Whiff Rate,Called Strike Rate,wOBAcon
1180,Thornton Trent,"2748    236.0
Name: Pitches, dtype: float64",227.0, FF, SL,"2748   -2.6
Name:  H-Mov, dtype: float64","2748    18.0
Name:  V-Mov, dtype: float64","2748    5.7
Name: V-Rel Pt, dtype: float64","2748   -0.9
Name: H-Rel Pt, dtype: float64",8.0,1.0,16.900000000000002,17.8,11.5,494.0,3.0,2.9000000000000004,5.200000000000001,24.7,32.7,35.900000000000006,18.1,0.246
1181,Thornton Trent,"2748    236.0
Name: Pitches, dtype: float64",84.0, FF, CU,"2748   -2.6
Name:  H-Mov, dtype: float64","2748    18.0
Name:  V-Mov, dtype: float64","2748    5.7
Name: V-Rel Pt, dtype: float64","2748   -0.9
Name: H-Rel Pt, dtype: float64",8.5,1.7000000000000002,10.9,34.1,14.200000000000003,614.0,6.0,1.0,6.6,8.0,20.5,40.0,17.9,0.25
1182,Toussaint Touki,"2756    79.0
Name: Pitches, dtype: float64",79.0, CU, SI,"2756    13.4
Name:  H-Mov, dtype: float64","2756   -11.1
Name:  V-Mov, dtype: float64","2756    5.6
Name: V-Rel Pt, dtype: float64","2756   -1.5
Name: H-Rel Pt, dtype: float64",8.2,15.3,28.6,18.2,16.200000000000003,207.0,4.1000000000000005,3.0,,30.1,17.6,50.0,21.5,0.605
1183,Toussaint Touki,"2756    79.0
Name: Pitches, dtype: float64",51.0, CU, FS,"2756    13.4
Name:  H-Mov, dtype: float64","2756   -11.1
Name:  V-Mov, dtype: float64","2756    5.6
Name: V-Rel Pt, dtype: float64","2756   -1.5
Name: H-Rel Pt, dtype: float64",8.100000000000001,15.1,24.1,14.0,10.900000000000006,819.0,3.2,3.1999999999999997,,22.0,37.8,28.599999999999994,5.9,0.0
1184,Trivino Lou,"2768    207.0
Name: Pitches, dtype: float64",139.0, SI, FF,"2768   -16.2
Name:  H-Mov, dtype: float64","2768    9.1
Name:  V-Mov, dtype: float64","2768    6.0
Name: V-Rel Pt, dtype: float64","2768   -1.6
Name: H-Rel Pt, dtype: float64",22.2,14.6,7.6,5.1,0.20000000000000284,34.0,0.8000000000000007,1.3,9.9,27.8,19.0,33.3,10.1,0.614
1185,Trivino Lou,"2768    207.0
Name: Pitches, dtype: float64",122.0, SI, SL,"2768   -16.2
Name:  H-Mov, dtype: float64","2768    9.1
Name:  V-Mov, dtype: float64","2768    6.0
Name: V-Rel Pt, dtype: float64","2768   -1.6
Name: H-Rel Pt, dtype: float64",22.299999999999997,14.5,32.8,8.7,14.0,477.0,2.5999999999999996,4.7,,3.8,39.3,54.5,13.1,0.417
1186,Trivino Lou,"2768    207.0
Name: Pitches, dtype: float64",100.0, SI, FC,"2768   -16.2
Name:  H-Mov, dtype: float64","2768    9.1
Name:  V-Mov, dtype: float64","2768    6.0
Name: V-Rel Pt, dtype: float64","2768   -1.6
Name: H-Rel Pt, dtype: float64",22.299999999999997,14.6,13.7,3.5,3.799999999999997,266.0,1.0,2.5999999999999996,13.100000000000001,22.1,27.8,43.5,20.0,0.391
1187,Trivino Lou,"2768    207.0
Name: Pitches, dtype: float64",73.0, SI, CH,"2768   -16.2
Name:  H-Mov, dtype: float64","2768    9.1
Name:  V-Mov, dtype: float64","2768    6.0
Name: V-Rel Pt, dtype: float64","2768   -1.6
Name: H-Rel Pt, dtype: float64",22.2,14.5,0.09999999999999787,8.7,8.400000000000006,368.0,2.1999999999999993,0.19999999999999998,8.600000000000001,9.1,30.6,41.7,11.0,0.419
1188,Uceta Edwin,"2780    123.0
Name: Pitches, dtype: float64",63.0, SI, CH,"2780   -12.2
Name:  H-Mov, dtype: float64","2780    15.2
Name:  V-Mov, dtype: float64","2780    5.0
Name: V-Rel Pt, dtype: float64","2780   -1.6
Name: H-Rel Pt, dtype: float64",17.2,10.5,4.5,11.799999999999999,5.199999999999989,213.0,2.4000000000000004,1.0,22.7,36.0,59.4,29.0,9.5,0.318
1189,Underwood Jr. Duane,"2791    169.0
Name: Pitches, dtype: float64",120.0, SI, FC,"2791   -14.0
Name:  H-Mov, dtype: float64","2791    11.7
Name:  V-Mov, dtype: float64","2791    6.2
Name: V-Rel Pt, dtype: float64","2791   -2.2
Name: H-Rel Pt, dtype: float64",20.2,11.6,14.7,5.299999999999999,3.4000000000000057,20.0,0.7999999999999998,2.5999999999999996,,5.7,26.4,37.5,11.7,0.402
1190,Underwood Jr. Duane,"2791    169.0
Name: Pitches, dtype: float64",118.0, SI, CH,"2791   -14.0
Name:  H-Mov, dtype: float64","2791    11.7
Name:  V-Mov, dtype: float64","2791    6.2
Name: V-Rel Pt, dtype: float64","2791   -2.2
Name: H-Rel Pt, dtype: float64",20.1,11.8,0.8000000000000007,5.6,5.799999999999997,643.0,1.7000000000000002,0.0,,25.5,37.2,47.5,10.2,0.392
1191,Underwood Jr. Duane,"2791    169.0
Name: Pitches, dtype: float64",83.0, SI, CU,"2791   -14.0
Name:  H-Mov, dtype: float64","2791    11.7
Name:  V-Mov, dtype: float64","2791    6.2
Name: V-Rel Pt, dtype: float64","2791   -2.2
Name: H-Rel Pt, dtype: float64",20.3,11.8,21.9,23.7,13.600000000000009,342.0,4.0,2.4000000000000004,,21.4,29.4,43.7,13.3,0.44
1192,Underwood Jr. Duane,"2791    169.0
Name: Pitches, dtype: float64",81.0, SI, FF,"2791   -14.0
Name:  H-Mov, dtype: float64","2791    11.7
Name:  V-Mov, dtype: float64","2791    6.2
Name: V-Rel Pt, dtype: float64","2791   -2.2
Name: H-Rel Pt, dtype: float64",20.2,11.7,6.5,3.5,0.3999999999999915,153.0,0.7000000000000002,1.3,,33.5,20.6,42.6,17.3,0.374
1193,Ureña José,"2794    400.0
Name: Pitches, dtype: float64",149.0, SI, SL,"2794   -14.6
Name:  H-Mov, dtype: float64","2794    7.2
Name:  V-Mov, dtype: float64","2794    5.8
Name: V-Rel Pt, dtype: float64","2794   -1.8
Name: H-Rel Pt, dtype: float64",20.4,12.799999999999999,15.1,1.0,8.5,151.0,0.8999999999999995,2.2,,22.4,23.2,38.9,12.1,0.233
1194,Ureña José,"2794    400.0
Name: Pitches, dtype: float64",109.0, SI, CH,"2794   -14.6
Name:  H-Mov, dtype: float64","2794    7.2
Name:  V-Mov, dtype: float64","2794    5.8
Name: V-Rel Pt, dtype: float64","2794   -1.8
Name: H-Rel Pt, dtype: float64",20.4,12.7,2.5,1.4999999999999991,5.6000000000000085,491.0,0.7999999999999998,0.2,,12.2,34.1,41.7,4.6,0.3
1195,Ureña José,"2794    400.0
Name: Pitches, dtype: float64",68.0, SI, FF,"2794   -14.6
Name:  H-Mov, dtype: float64","2794    7.2
Name:  V-Mov, dtype: float64","2794    5.8
Name: V-Rel Pt, dtype: float64","2794   -1.8
Name: H-Rel Pt, dtype: float64",20.4,12.9,4.299999999999999,5.2,0.29999999999999716,15.0,0.7999999999999998,1.0999999999999999,,10.1,20.0,36.4,17.6,0.481
1196,Urquidy José,"2799    1041.0
Name: Pitches, dtype: float64",304.0, FF, CH,"2799   -7.7
Name:  H-Mov, dtype: float64","2799    19.8
Name:  V-Mov, dtype: float64","2799    6.4
Name: V-Rel Pt, dtype: float64","2799   -1.3
Name: H-Rel Pt, dtype: float64",13.8,6.2,8.100000000000001,6.200000000000001,7.599999999999994,205.0,1.9000000000000004,1.1,,18.6,38.1,37.6,9.9,0.337
1197,Urquidy José,"2799    1041.0
Name: Pitches, dtype: float64",240.0, FF, CU,"2799   -7.7
Name:  H-Mov, dtype: float64","2799    19.8
Name:  V-Mov, dtype: float64","2799    6.4
Name: V-Rel Pt, dtype: float64","2799   -1.3
Name: H-Rel Pt, dtype: float64",14.0,6.1,15.7,35.2,16.0,419.0,5.6,2.0999999999999996,,10.3,21.1,56.5,27.9,0.477
1198,Urquidy José,"2799    1041.0
Name: Pitches, dtype: float64",203.0, FF, SL,"2799   -7.7
Name:  H-Mov, dtype: float64","2799    19.8
Name:  V-Mov, dtype: float64","2799    6.4
Name: V-Rel Pt, dtype: float64","2799   -1.3
Name: H-Rel Pt, dtype: float64",13.7,5.6,23.3,19.3,13.899999999999991,402.0,3.4000000000000004,3.7,,14.9,35.1,40.4,17.2,0.331
1199,Urquidy José,"2799    1041.0
Name: Pitches, dtype: float64",128.0, FF, FC,"2799   -7.7
Name:  H-Mov, dtype: float64","2799    19.8
Name:  V-Mov, dtype: float64","2799    6.4
Name: V-Rel Pt, dtype: float64","2799   -1.3
Name: H-Rel Pt, dtype: float64",13.9,5.9,11.9,13.8,6.199999999999989,311.0,2.5,2.7,,2.7,18.0,30.799999999999997,9.4,0.25
1200,Urías Julio,"2804    861.0
Name: Pitches, dtype: float64",598.0, FF, CU,"2804    2.5
Name:  H-Mov, dtype: float64","2804    16.4
Name:  V-Mov, dtype: float64","2804    6.0
Name: V-Rel Pt, dtype: float64","2804    1.6
Name: H-Rel Pt, dtype: float64",3.5,0.8999999999999999,18.9,17.299999999999997,12.199999999999989,389.0,3.6000000000000005,2.3000000000000003,4.699999999999999,26.7,32.5,48.0,23.7,0.372
1201,Urías Julio,"2804    861.0
Name: Pitches, dtype: float64",335.0, FF, CH,"2804    2.5
Name:  H-Mov, dtype: float64","2804    16.4
Name:  V-Mov, dtype: float64","2804    6.0
Name: V-Rel Pt, dtype: float64","2804    1.6
Name: H-Rel Pt, dtype: float64",3.3,0.8,10.9,9.599999999999998,7.0,569.0,2.3,1.7,8.7,16.9,36.3,35.8,6.0,0.335
1202,Valdez Framber,"2813    1009.0
Name: Pitches, dtype: float64",557.0, SI, CU,"2813    14.3
Name:  H-Mov, dtype: float64","2813    6.7
Name:  V-Mov, dtype: float64","2813    6.1
Name: V-Rel Pt, dtype: float64","2813    0.8
Name: H-Rel Pt, dtype: float64",8.3,13.3,26.3,23.0,14.799999999999997,640.0,4.199999999999999,3.2,29.6,30.8,36.3,49.6,12.6,0.325
1203,Valdez Framber,"2813    1009.0
Name: Pitches, dtype: float64",186.0, SI, CH,"2813    14.3
Name:  H-Mov, dtype: float64","2813    6.7
Name:  V-Mov, dtype: float64","2813    6.1
Name: V-Rel Pt, dtype: float64","2813    0.8
Name: H-Rel Pt, dtype: float64",8.3,13.4,0.6999999999999993,4.9,4.900000000000006,565.0,1.0,0.19999999999999996,5.299999999999997,9.8,27.9,44.0,16.1,0.218
1204,Valdez Framber,"2813    1009.0
Name: Pitches, dtype: float64",175.0, SI, FC,"2813    14.3
Name:  H-Mov, dtype: float64","2813    6.7
Name:  V-Mov, dtype: float64","2813    6.1
Name: V-Rel Pt, dtype: float64","2813    0.8
Name: H-Rel Pt, dtype: float64",8.4,13.4,18.1,11.4,10.599999999999994,480.0,2.1999999999999993,2.4,8.399999999999999,2.8,35.7,44.2,14.3,0.196
1205,Valdez Framber,"2813    1009.0
Name: Pitches, dtype: float64",93.0, SI, FF,"2813    14.3
Name:  H-Mov, dtype: float64","2813    6.7
Name:  V-Mov, dtype: float64","2813    6.1
Name: V-Rel Pt, dtype: float64","2813    0.8
Name: H-Rel Pt, dtype: float64",8.3,13.5,7.1000000000000005,2.1000000000000005,0.0,14.0,1.2000000000000002,1.0,24.1,6.8,17.9,40.5,14.0,0.207
1206,Valdez Phillips,"2814    132.0
Name: Pitches, dtype: float64",129.0, CH, SI,"2814   -19.1
Name:  H-Mov, dtype: float64","2814    3.2
Name:  V-Mov, dtype: float64","2814    5.1
Name: V-Rel Pt, dtype: float64","2814   -2.3
Name: H-Rel Pt, dtype: float64",24.0,17.0,0.6999999999999993,3.5,7.199999999999989,340.0,1.9000000000000004,0.09999999999999998,9.4,45.1,19.4,61.2,30.2,0.176
1207,Velasquez Vince,"2823    340.0
Name: Pitches, dtype: float64",179.0, FF, SL,"2823   -5.0
Name:  H-Mov, dtype: float64","2823    18.6
Name:  V-Mov, dtype: float64","2823    5.6
Name: V-Rel Pt, dtype: float64","2823   -1.2
Name: H-Rel Pt, dtype: float64",10.7,3.7,11.6,14.3,8.5,69.0,2.6000000000000005,1.7,2.1999999999999993,17.3,25.5,34.599999999999994,11.2,0.391
1208,Velasquez Vince,"2823    340.0
Name: Pitches, dtype: float64",119.0, FF, KC,"2823   -5.0
Name:  H-Mov, dtype: float64","2823    18.6
Name:  V-Mov, dtype: float64","2823    5.6
Name: V-Rel Pt, dtype: float64","2823   -1.2
Name: H-Rel Pt, dtype: float64",10.7,3.7,10.2,28.8,11.700000000000003,41.0,4.6,1.4999999999999998,9.7,14.5,28.4,55.6,22.7,0.34
1209,Velasquez Vince,"2823    340.0
Name: Pitches, dtype: float64",92.0, FF, SI,"2823   -5.0
Name:  H-Mov, dtype: float64","2823    18.6
Name:  V-Mov, dtype: float64","2823    5.6
Name: V-Rel Pt, dtype: float64","2823   -1.2
Name: H-Rel Pt, dtype: float64",10.6,3.7,7.4,4.800000000000001,1.6000000000000085,161.0,0.8000000000000007,0.9,13.600000000000001,5.8,6.4,33.3,13.0,0.423
1210,Velasquez Vince,"2823    340.0
Name: Pitches, dtype: float64",73.0, FF, CH,"2823   -5.0
Name:  H-Mov, dtype: float64","2823    18.6
Name:  V-Mov, dtype: float64","2823    5.6
Name: V-Rel Pt, dtype: float64","2823   -1.2
Name: H-Rel Pt, dtype: float64",10.5,3.7,7.1,11.200000000000001,5.200000000000003,845.0,2.0,0.9,1.5,8.1,34.1,44.8,12.3,0.672
1211,VerHagen Drew,"2831    101.0
Name: Pitches, dtype: float64",92.0, SI, FF,"2831   -13.3
Name:  H-Mov, dtype: float64","2831    13.1
Name:  V-Mov, dtype: float64","2831    6.6
Name: V-Rel Pt, dtype: float64","2831   -1.3
Name: H-Rel Pt, dtype: float64",20.0,12.200000000000001,10.3,3.700000000000001,0.30000000000001137,14.0,0.7000000000000002,1.5999999999999999,17.700000000000003,15.5,21.2,30.0,10.9,0.752
1212,VerHagen Drew,"2831    101.0
Name: Pitches, dtype: float64",92.0, SI, SL,"2831   -13.3
Name:  H-Mov, dtype: float64","2831    13.1
Name:  V-Mov, dtype: float64","2831    6.6
Name: V-Rel Pt, dtype: float64","2831   -1.3
Name: H-Rel Pt, dtype: float64",19.9,11.9,29.8,15.899999999999999,13.199999999999989,46.0,3.1000000000000005,3.3000000000000003,6.099999999999998,27.8,29.4,58.5,19.6,0.096
1213,VerHagen Drew,"2831    101.0
Name: Pitches, dtype: float64",63.0, SI, CH,"2831   -13.3
Name:  H-Mov, dtype: float64","2831    13.1
Name:  V-Mov, dtype: float64","2831    6.6
Name: V-Rel Pt, dtype: float64","2831   -1.3
Name: H-Rel Pt, dtype: float64",19.9,12.100000000000001,4.0,7.8999999999999995,5.099999999999994,664.0,1.8999999999999995,0.4,8.899999999999999,5.1,33.3,62.5,9.5,0.628
1214,VerHagen Drew,"2831    101.0
Name: Pitches, dtype: float64",56.0, SI, CU,"2831   -13.3
Name:  H-Mov, dtype: float64","2831    13.1
Name:  V-Mov, dtype: float64","2831    6.6
Name: V-Rel Pt, dtype: float64","2831   -1.3
Name: H-Rel Pt, dtype: float64",20.200000000000003,12.3,23.1,28.1,16.39999999999999,147.0,4.7,1.8,22.6,15.5,21.4,35.7,14.3,0.11
1215,Verlander Justin,"2835    1012.0
Name: Pitches, dtype: float64",574.0, FF, SL,"2835   -9.4
Name:  H-Mov, dtype: float64","2835    19.2
Name:  V-Mov, dtype: float64","2835    7.0
Name: V-Rel Pt, dtype: float64","2835   -1.6
Name: H-Rel Pt, dtype: float64",16.3,7.7,13.3,14.299999999999999,7.700000000000003,49.0,3.0,2.0999999999999996,34.800000000000004,27.7,32.7,38.6,10.5,0.319
1216,Verlander Justin,"2835    1012.0
Name: Pitches, dtype: float64",371.0, FF, CU,"2835   -9.4
Name:  H-Mov, dtype: float64","2835    19.2
Name:  V-Mov, dtype: float64","2835    7.0
Name: V-Rel Pt, dtype: float64","2835   -1.6
Name: H-Rel Pt, dtype: float64",16.3,7.6000000000000005,16.3,30.2,16.099999999999994,211.0,5.199999999999999,1.9000000000000001,11.299999999999999,16.9,24.8,50.9,25.1,0.299
1217,Vesia Alex,"2838    415.0
Name: Pitches, dtype: float64",209.0, FF, SL,"2838    4.9
Name:  H-Mov, dtype: float64","2838    19.2
Name:  V-Mov, dtype: float64","2838    5.8
Name: V-Rel Pt, dtype: float64","2838    0.9
Name: H-Rel Pt, dtype: float64",1.0,4.0,12.2,16.2,9.099999999999994,107.0,3.3,2.0,29.6,23.3,23.5,56.7,14.8,0.346
1218,Vespi Nick,"2841    162.0
Name: Pitches, dtype: float64",111.0, FF, SL,"2841   -2.4
Name:  H-Mov, dtype: float64","2841    4.1
Name:  V-Mov, dtype: float64","2841    6.4
Name: V-Rel Pt, dtype: float64","2841    2.4
Name: H-Rel Pt, dtype: float64",8.7,5.0,8.6,2.4999999999999996,5.0,284.0,1.1999999999999993,1.1000000000000005,,33.9,40.9,34.099999999999994,9.0,0.548
1219,Vespi Nick,"2841    162.0
Name: Pitches, dtype: float64",54.0, FF, CU,"2841   -2.4
Name:  H-Mov, dtype: float64","2841    4.1
Name:  V-Mov, dtype: float64","2841    6.4
Name: V-Rel Pt, dtype: float64","2841    2.4
Name: H-Rel Pt, dtype: float64",8.9,4.6,7.4,9.2,8.0,139.0,2.6999999999999993,0.40000000000000036,,16.5,38.7,56.5,22.2,0.138
1220,Vest Will,"2844    392.0
Name: Pitches, dtype: float64",244.0, FF, SL,"2844   -9.4
Name:  H-Mov, dtype: float64","2844    15.6
Name:  V-Mov, dtype: float64","2844    5.7
Name: V-Rel Pt, dtype: float64","2844   -2.2
Name: H-Rel Pt, dtype: float64",15.0,6.9,18.6,17.1,8.700000000000003,329.0,3.0999999999999996,2.8,28.099999999999998,29.2,25.7,37.0,10.7,0.366
1221,Vest Will,"2844    392.0
Name: Pitches, dtype: float64",81.0, FF, CH,"2844   -9.4
Name:  H-Mov, dtype: float64","2844    15.6
Name:  V-Mov, dtype: float64","2844    5.7
Name: V-Rel Pt, dtype: float64","2844   -2.2
Name: H-Rel Pt, dtype: float64",15.0,7.0,6.199999999999999,11.6,8.200000000000003,486.0,2.5999999999999996,1.0,8.399999999999999,15.2,25.9,26.099999999999994,2.5,0.258
1222,Vieaux Cam,"2847    62.0
Name: Pitches, dtype: float64",53.0, FF, SL,"2847    10.9
Name:  H-Mov, dtype: float64","2847    13.9
Name:  V-Mov, dtype: float64","2847    5.5
Name: V-Rel Pt, dtype: float64","2847    1.9
Name: H-Rel Pt, dtype: float64",5.4,9.0,24.1,13.8,14.599999999999994,373.0,3.2,2.5999999999999996,,38.7,10.7,56.0,13.2,0.6
1223,Voth Austin,"2856    447.0
Name: Pitches, dtype: float64",296.0, FF, CU,"2856   -7.0
Name:  H-Mov, dtype: float64","2856    17.4
Name:  V-Mov, dtype: float64","2856    5.9
Name: V-Rel Pt, dtype: float64","2856   -2.6
Name: H-Rel Pt, dtype: float64",12.8,4.3,22.8,28.799999999999997,16.099999999999994,632.0,5.499999999999999,2.9,1.0999999999999996,25.2,21.5,49.2,18.9,0.373
1224,Voth Austin,"2856    447.0
Name: Pitches, dtype: float64",261.0, FF, FC,"2856   -7.0
Name:  H-Mov, dtype: float64","2856    17.4
Name:  V-Mov, dtype: float64","2856    5.9
Name: V-Rel Pt, dtype: float64","2856   -2.6
Name: H-Rel Pt, dtype: float64",12.8,4.3,9.6,9.7,4.0,70.0,1.5999999999999996,1.8000000000000003,18.5,14.0,36.1,31.900000000000006,11.1,0.441
1225,Wacha Michael,"2860    361.0
Name: Pitches, dtype: float64",343.0, FF, CH,"2860   -6.5
Name:  H-Mov, dtype: float64","2860    19.2
Name:  V-Mov, dtype: float64","2860    6.6
Name: V-Rel Pt, dtype: float64","2860   -1.3
Name: H-Rel Pt, dtype: float64",13.1,5.1,6.1,6.299999999999999,8.200000000000003,544.0,2.2,1.2,3.8000000000000007,27.6,31.7,36.8,8.5,0.241
1226,Wacha Michael,"2860    361.0
Name: Pitches, dtype: float64",154.0, FF, SI,"2860   -6.5
Name:  H-Mov, dtype: float64","2860    19.2
Name:  V-Mov, dtype: float64","2860    6.6
Name: V-Rel Pt, dtype: float64","2860   -1.3
Name: H-Rel Pt, dtype: float64",13.1,5.1,5.4,2.6999999999999993,0.20000000000000284,76.0,0.40000000000000036,1.3,4.5,4.1,38.3,17.799999999999997,8.4,0.12
1227,Wacha Michael,"2860    361.0
Name: Pitches, dtype: float64",151.0, FF, FC,"2860   -6.5
Name:  H-Mov, dtype: float64","2860    19.2
Name:  V-Mov, dtype: float64","2860    6.6
Name: V-Rel Pt, dtype: float64","2860   -1.3
Name: H-Rel Pt, dtype: float64",13.0,4.9,8.1,9.1,4.299999999999997,80.0,1.6000000000000005,1.5,15.399999999999999,19.5,22.5,41.2,21.2,0.429
1228,Wacha Michael,"2860    361.0
Name: Pitches, dtype: float64",83.0, FF, CU,"2860   -6.5
Name:  H-Mov, dtype: float64","2860    19.2
Name:  V-Mov, dtype: float64","2860    6.6
Name: V-Rel Pt, dtype: float64","2860   -1.3
Name: H-Rel Pt, dtype: float64",13.1,4.9,17.4,27.799999999999997,18.200000000000003,19.0,5.3,2.0,5.4,7.5,14.9,66.7,27.7,0.673
1229,Wainwright Adam,"2864    618.0
Name: Pitches, dtype: float64",616.0, CU, SI,"2864    16.5
Name:  H-Mov, dtype: float64","2864   -14.9
Name:  V-Mov, dtype: float64","2864    6.4
Name: V-Rel Pt, dtype: float64","2864   -1.1
Name: H-Rel Pt, dtype: float64",10.3,17.6,29.5,27.200000000000003,15.899999999999991,583.0,5.0,3.1,23.7,26.8,16.3,45.0,26.1,0.378
1230,Wainwright Adam,"2864    618.0
Name: Pitches, dtype: float64",543.0, CU, FC,"2864    16.5
Name:  H-Mov, dtype: float64","2864   -14.9
Name:  V-Mov, dtype: float64","2864    6.4
Name: V-Rel Pt, dtype: float64","2864   -1.1
Name: H-Rel Pt, dtype: float64",10.2,17.7,10.1,21.2,11.599999999999994,367.0,4.0,0.3999999999999999,21.7,22.7,30.5,37.2,16.4,0.368
1231,Wainwright Adam,"2864    618.0
Name: Pitches, dtype: float64",234.0, CU, FF,"2864    16.5
Name:  H-Mov, dtype: float64","2864   -14.9
Name:  V-Mov, dtype: float64","2864    6.4
Name: V-Rel Pt, dtype: float64","2864   -1.1
Name: H-Rel Pt, dtype: float64",10.2,17.7,17.6,30.1,15.399999999999991,535.0,5.7,2.0,9.0,10.9,20.0,52.3,21.4,0.279
1232,Wainwright Adam,"2864    618.0
Name: Pitches, dtype: float64",147.0, CU, CH,"2864    16.5
Name:  H-Mov, dtype: float64","2864   -14.9
Name:  V-Mov, dtype: float64","2864    6.4
Name: V-Rel Pt, dtype: float64","2864   -1.1
Name: H-Rel Pt, dtype: float64",10.3,17.8,30.7,22.9,9.5,1001.0,3.9000000000000004,3.7,21.2,4.7,17.8,40.4,12.9,0.248
1233,Walker Taijuan,"2870    534.0
Name: Pitches, dtype: float64",485.0, FF, FS,"2870   -10.4
Name:  H-Mov, dtype: float64","2870    17.3
Name:  V-Mov, dtype: float64","2870    6.5
Name: V-Rel Pt, dtype: float64","2870   -2.2
Name: H-Rel Pt, dtype: float64",16.7,8.0,0.5999999999999996,15.200000000000001,5.0,676.0,2.8999999999999995,0.10000000000000009,27.7,19.5,43.7,30.099999999999994,7.4,0.265
1234,Walker Taijuan,"2870    534.0
Name: Pitches, dtype: float64",321.0, FF, SL,"2870   -10.4
Name:  H-Mov, dtype: float64","2870    17.3
Name:  V-Mov, dtype: float64","2870    6.5
Name: V-Rel Pt, dtype: float64","2870   -2.2
Name: H-Rel Pt, dtype: float64",16.8,8.2,15.9,11.200000000000001,8.799999999999997,241.0,2.5999999999999996,2.5,10.100000000000001,20.2,24.2,39.1,12.5,0.337
1235,Walker Taijuan,"2870    534.0
Name: Pitches, dtype: float64",177.0, FF, SI,"2870   -10.4
Name:  H-Mov, dtype: float64","2870    17.3
Name:  V-Mov, dtype: float64","2870    6.5
Name: V-Rel Pt, dtype: float64","2870   -2.2
Name: H-Rel Pt, dtype: float64",16.8,8.2,5.1,4.5,0.8999999999999915,122.0,0.7999999999999998,1.1,9.2,15.9,42.4,39.1,19.2,0.357
1236,Walker Taijuan,"2870    534.0
Name: Pitches, dtype: float64",136.0, FF, CU,"2870   -10.4
Name:  H-Mov, dtype: float64","2870    17.3
Name:  V-Mov, dtype: float64","2870    6.5
Name: V-Rel Pt, dtype: float64","2870   -2.2
Name: H-Rel Pt, dtype: float64",16.8,8.100000000000001,17.6,28.5,19.0,58.0,5.2,1.7,,7.9,16.4,66.7,31.6,0.214
1237,Walker Taijuan,"2870    534.0
Name: Pitches, dtype: float64",111.0, FF, FC,"2870   -10.4
Name:  H-Mov, dtype: float64","2870    17.3
Name:  V-Mov, dtype: float64","2870    6.5
Name: V-Rel Pt, dtype: float64","2870   -2.2
Name: H-Rel Pt, dtype: float64",16.8,8.100000000000001,12.1,5.800000000000001,5.099999999999994,181.0,1.0,1.9000000000000001,,2.1,19.4,34.099999999999994,9.9,0.357
1238,Wantz Andrew,"2882    269.0
Name: Pitches, dtype: float64",150.0, FF, SL,"2882   -2.9
Name:  H-Mov, dtype: float64","2882    17.5
Name:  V-Mov, dtype: float64","2882    6.2
Name: V-Rel Pt, dtype: float64","2882   -1.6
Name: H-Rel Pt, dtype: float64",8.9,0.8999999999999999,15.8,16.3,12.200000000000003,64.0,3.7,2.4000000000000004,22.5,23.3,24.4,48.4,20.0,0.303
